"","id","original_title","genres","release_date","revenue","budget","runtime","animation","comedy","family","adventure","fantasy","drama","romance","action","crime","thriller","history","mystery","music","horror","war","documentary","western","scifi"
"3555","985","eraserhead","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","1977-03-19",7e+06,"10000",89,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"3560","938","perqualchedollaroinpi„","[{'id': 37, 'name': 'Western'}]","1965-12-18",1.5e+07,"600000",132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3561","10648","magnumforce","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","1973-12-23",39768000,"0",124,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3564","2075","prizzishonor","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","1985-06-14",26657534,"0",124,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"3565","1551","flatliners","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1990-08-09",61489265,"26000000",115,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"3567","10246","porkys","[{'id': 35, 'name': 'Comedy'}]","1981-11-13",125728258,"4000000",94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3568","19698","porkysiithenextday","[{'id': 35, 'name': 'Comedy'}]","1983-06-24",33759266,"6500000",98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3569","23919","porkysrevenge","[{'id': 35, 'name': 'Comedy'}]","1985-03-22",20518905,"9000000",92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3576","169","predator2","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","1990-11-20",57120318,"35000000",108,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"3577","865","therunningman","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","1987-11-13",38122105,"27000000",101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3578","9663","starman","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]","1984-12-13",28744356,"22000000",115,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"3580","10128","aliennation","[{'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1988-10-07",32155047,"16000000",91,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"3581","9659","madmax","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","1979-04-12",1e+08,"400000",93,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"3582","8810","madmax2","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","1981-12-24",24600832,"2000000",95,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"3583","9355","madmaxbeyondthunderdome","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","1985-06-29",36230219,"12305523",107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3585","635","angelheart","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","1987-03-06",17185632,"17000000",113,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"3586","10068","nine12weeks","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1986-02-14",6735922,"17000000",117,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3587","11495","firestarter","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","1984-05-11",17080167,"15000000",114,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"3588","11428","sleepwalkers","[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","1992-04-10",30524763,"0",91,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"3589","10117","actionjackson","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","1988-02-12",20256975,"7000000",96,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"3591","25562","soapdish","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1991-05-31",36489888,"0",97,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3596","9679","goneinsixtyseconds","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","2000-06-09",237202299,"90000000",118,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3598","51333","loveslabourslost","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","2000-03-31",299792,"13000000",93,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"3602","10264","hamlet","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","1990-12-19",20710451,"0",130,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3604","29204","americanpop","[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]","1981-02-13",6e+06,"0",96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3607","21128","onefalsemove","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1992-05-08",1543112,"0",105,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"3608","482","shaft","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","1971-07-02",12121618,"4000000",100,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3609","592","theconversation","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","1974-04-07",4420000,"1600000",113,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"3611","12611","thefury","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1978-03-10",2.4e+07,"5500000",118,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"3614","9040","serpico","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","1973-12-05",29800000,"3000000",129,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"3615","25364","aceinthehole","[{'id': 18, 'name': 'Drama'}]","1951-06-29",1300000,"1821052",111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3617","5121","thesugarlandexpress","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","1974-04-05",12800000,"3000000",110,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3619","6978","bigtroubleinlittlechina","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","1986-05-30",1.1e+07,"25000000",99,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3621","643","ëÒÄÒÅÒÜ‚ˇÒÇÒë‚","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","1925-12-24",45100,"0",75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3622","10571","boysandgirls","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2000-06-16",20627372,"16000000",94,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3623","479","shaft","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","2000-06-15",107196498,"46000000",99,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3624","7450","titanae","[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","2000-06-16",36754634,"75000000",94,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3625","31023","lalenguadelasmariposas","[{'id': 18, 'name': 'Drama'}]","1999-09-24",6e+06,"3000000",96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3630","7443","chickenrun","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","2000-06-21",224834564,"45000000",84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3631","2123","memyselfirene","[{'id': 35, 'name': 'Comedy'}]","2000-06-22",149270999,"51000000",116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3632","2024","thepatriot","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]","2000-06-28",215294342,"110000000",165,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"3633","17711","theadventuresofrockybullwinkle","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","2000-06-30",35134820,"76000000",88,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3634","2133","theperfectstorm","[{'id': 18, 'name': 'Drama'}]","2000-03-15",325756637,"120000000",130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3637","28774","communion","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1989-11-10",1919653,"0",103,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"3642","9873","fx","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]","1986-02-07",20603715,"0",109,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3644","14864","thehotspot","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]","1990-10-12",1293976,"0",130,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"3645","15379","missinginaction","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","1984-11-16",22812411,"1500000",101,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"3646","12764","missinginaction2thebeginning","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]","1985-03-01",10755447,"2410000",100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"3647","27352","braddockmissinginactioniii","[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]","1988-01-22",6193901,"0",101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"3648","8348","thunderboltandlightfoot","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","1974-05-23",21700000,"0",115,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3649","24099","dreamscape","[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1984-08-15",12145169,"0",99,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"3650","17897","thegoldenvoyageofsinbad","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","1973-12-20",1.1e+07,"0",105,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"3652","16094","houseparty","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","1990-03-09",26386000,"2500000",100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3660","494","shaftinafrica","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","1973-06-14",1458000,"2142000",112,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"3661","493","shaftsbigscore","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","1972-06-08",1e+07,"1978000",104,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"3663","4244","thekid","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","2000-07-07",69700000,"65000000",104,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3664","4247","scarymovie","[{'id': 35, 'name': 'Comedy'}]","2000-07-07",278019771,"19000000",88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3665","20770","butimacheerleader","[{'id': 35, 'name': 'Comedy'}]","1999-09-12",2600000,"1200000",85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3670","1788","footloose","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","1984-02-17",80035402,"8200000",107,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"3671","32275","duelinthesun","[{'id': 37, 'name': 'Western'}]","1946-12-31",20400000,"6000000",144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3672","36657","xmen","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","2000-07-13",296339527,"75000000",104,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3676","36047","theincrowd","[{'id': 53, 'name': 'Thriller'}]","2000-07-19",5217498,"15000000",105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3677","2655","whatliesbeneath","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","2000-07-21",155464351,"100000000",130,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"3678","12599","ÂöáÂ†Áâà„Éù„Ç„ÉÉ„Éà„É„É„Ç„Ç„ÉÂ„Å„Éù„Ç„É„É„É„Ç„ÇÁàÜËï","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]","1999-07-17",133949270,"30000000",84,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3686","11940","sinbadandtheeyeofthetiger","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","1977-07-15",1.6e+07,"3500000",113,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"3688","10276","whataboutbob","[{'id': 35, 'name': 'Comedy'}]","1991-05-17",63710000,"35000000",100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3691","11624","everythingyoualwayswantedtoknowaboutsexbutwereafraidtoask","[{'id': 35, 'name': 'Comedy'}]","1972-08-06",18016290,"2000000",88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3693","11686","loveanddeath","[{'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}]","1975-06-10",20173742,"3000000",85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3699","12107","nuttyprofessoriitheklumps","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]","2000-07-27",123307945,"84000000",106,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"3703","6282","coyoteugly","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","2000-07-30",113916474,"45000000",100,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"3704","9383","hollowman","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","2000-08-04",190213455,"95000000",112,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"3705","5551","spacecowboys","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","2000-07-31",128884132,"65000000",130,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"3709","2360","savinggrace","[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]","2000-01-24",26330482,"10000000",93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3713","33408","thecrush","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1993-04-02",13609396,"6000000",89,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"3714","11589","kellysheroes","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]","1970-06-22",5200000,"4000000",144,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3715","15158","phantasmii","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1988-07-08",7282851,"3000000",97,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"3718","26515","pumpkinhead","[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","1988-06-09",4385516,"3500000",86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3719","11856","airamerica","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","1990-08-10",33461269,"0",112,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"3721","10860","steelmagnolias","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1989-11-15",95904091,"0",119,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3725","39473","silentfall","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","1994-10-28",3180674,"30000000",101,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"3733","201581","theautumnheart","[{'id': 18, 'name': 'Drama'}]","1999-01-27",11532,"0",110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3739","18168","aboutadam","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2000-01-28",151559,"0",105,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3740","8843","thecell","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","2000-08-17",104155843,"33000000",107,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"3741","10643","gojiranisenmireniamu","[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","1999-12-11",10037390,"1000000",107,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"3745","37136","thenakedgunfromthefilesofpolicesquad","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","1988-12-02",78756177,"12000000",85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3746","37137","thenakedgun2‚thesmelloffear","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","1991-06-28",86930411,"23000000",85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3748","3110","shane","[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","1953-04-23",2e+07,"3100000",118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"3750","11694","catballou","[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]","1965-06-24",20666667,"0",97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3754","9651","supergirl","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","1984-11-19",14296438,"35000000",124,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"3756","11398","theartofwar","[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","2000-08-23",30199105,"40000000",117,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3759","1588","bringiton","[{'id': 35, 'name': 'Comedy'}]","2000-08-25",90449929,"28000000",98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3766","12211","highlanderendgame","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","2000-09-01",15843608,"25000000",87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"3773","1619","thewayofthegun","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2000-09-08",19125401,"8500000",119,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"3774","786","almostfamous","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","2000-09-15",47383689,"60000000",122,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"3777","46119","crimepunishmentinsuburbia","[{'id': 18, 'name': 'Drama'}]","2000-01-01",26394,"0",100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3781","27665","uninvitedguest","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1999-06-01",170832,"0",116,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"3783","10562","undersuspicion","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","2000-09-24",260562,"25000000",110,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"3785","12212","urbanlegendsfinalcut","[{'id': 27, 'name': 'Horror'}]","2000-09-19",38574362,"14000000",97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3787","16","dancerinthedark","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]","2000-05-17",40031879,"12800000",140,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"3791","22597","thebrokenheartsclubaromanticcomedy","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2000-02-01",1744858,"1000000",94,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3793","10637","rememberthetitans","[{'id': 18, 'name': 'Drama'}]","2000-09-29",136706683,"30000000",113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3794","9003","hellraiser","[{'id': 27, 'name': 'Horror'}]","1987-09-11",14564027,"1000000",94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3795","9064","hellboundhellraiserii","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","1988-12-23",12090735,"3000000",97,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"3796","11569","hellraiseriiihellonearth","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","1992-09-11",12534961,"5000000",93,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"3797","10434","inweiterfernesonah","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","1993-09-09",810455,"0",144,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3803","2160","voyagetothebottomofthesea","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","1961-07-12",7e+06,"1580000",105,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3804","2161","fantasticvoyage","[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","1966-08-24",1.2e+07,"5115000",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3807","10973","creaturefromtheblacklagoon","[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","1954-03-05",1300000,"0",79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3822","10461","getcarter","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","2000-10-06",19412993,"63600000",102,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"3824","1597","meettheparents","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2000-10-06",330444045,"55000000",108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
