"","X","budget","runtime","comedy","family","adventure","drama","history","horror","documentary","actorMovieCount","directorMovieCount","domestic","newyearsday","presidentsday","christmaseve","newyearsdayobserved","DirectorEarnings","success_1_to_1"
"1187",1187,325000,105,1,0,0,0,0,0,0,1,4,1,0,0,0,0,31677225,1
"1188",1188,24078133.8007948,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1189",1189,3180000,130,0,1,0,1,0,0,0,3,1,0,0,0,0,0,5e+06,1
"1190",1190,24078133.8007948,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191",1191,4.5e+07,113,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1
"1192",1192,1.2e+07,154,1,0,0,0,0,0,0,0,3,1,0,0,0,0,655840167,1
"1193",1193,4e+05,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1194",1194,445000,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1195",1195,5e+07,95,0,0,0,0,0,0,0,0,1,1,0,0,0,0,34234008,0
"1196",1196,3.8e+07,79,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1197",1197,1e+07,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1198",1198,2.5e+07,98,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"1199",1199,7e+06,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1200",1200,3e+06,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1201",1201,7e+06,124,0,0,1,0,0,1,0,4,14,1,0,0,0,0,4060488619,1
"1202",1202,2e+07,116,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1
"1203",1203,24078133.8007948,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1204",1204,3.5e+07,137,0,0,0,1,1,0,0,0,2,1,0,0,0,0,305817046,1
"1205",1205,1.4e+07,139,0,0,0,1,0,0,0,3,1,1,0,0,0,0,1782005,0
"1206",1206,4e+07,134,0,0,0,1,0,0,0,0,1,1,0,0,0,0,238470033,1
"1207",1207,24078133.8007948,118,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1208",1208,24078133.8007948,125,0,0,0,0,0,0,1,0,1,0,0,0,0,0,41325328,0
"1209",1209,24078133.8007948,106,0,0,0,1,1,0,0,0,1,0,0,0,0,0,260354,0
"1210",1210,2500000,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211",1211,24078133.8007948,105,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
"1212",1212,1.2e+07,128,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"1213",1213,106000,107,0,0,0,1,0,0,0,0,4,1,0,0,0,0,249572412,1
"1214",1214,24078133.8007948,88,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"1215",1215,1.3e+07,78,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1216",1216,2e+07,94,0,0,0,1,0,0,0,3,4,0,0,0,0,0,234249676,0
"1217",1217,2e+07,101,0,0,0,0,0,0,0,1,1,1,0,0,0,0,171539887,1
"1218",1218,4e+07,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1219",1219,6900000,162,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1
"1220",1220,24078133.8007948,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1221",1221,7e+06,123,0,0,0,1,0,0,0,0,3,0,0,0,0,0,21454673,0
"1222",1222,24078133.8007948,110,0,0,0,0,0,0,0,1,6,0,0,0,0,0,329151175,0
"1223",1223,1.3e+07,105,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"1224",1224,1.8e+07,95,1,0,0,0,0,0,0,1,2,1,0,0,0,0,85296320,1
"1225",1225,24078133.8007948,102,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"1226",1226,1800000,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227",1227,1200000,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1228",1228,24078133.8007948,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229",1229,9e+06,135,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1230",1230,24078133.8007948,155,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1231",1231,5200000,118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1232",1232,4e+07,105,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1233",1233,1300000,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1234",1234,24078133.8007948,74,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1
"1235",1235,24078133.8007948,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1236",1236,7500000,155,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1
"1237",1237,24078133.8007948,139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1238",1238,2.8e+07,103,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"1239",1239,24078133.8007948,96,1,0,0,1,0,0,0,0,2,1,0,0,0,0,11657311,0
"1240",1240,24078133.8007948,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1241",1241,3e+07,111,0,0,0,0,0,0,0,0,2,0,0,0,0,0,474891167,1
"1242",1242,1e+05,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1243",1243,24078133.8007948,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1244",1244,5e+05,97,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1
"1245",1245,24078133.8007948,87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1246",1246,2.7e+07,113,1,0,0,0,0,0,0,3,2,1,0,0,0,0,154666771,0
"1247",1247,4180000,153,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
"1248",1248,1e+06,97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1249",1249,2.5e+07,98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1250",1250,1.5e+07,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1251",1251,5650000,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1252",1252,24078133.8007948,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1253",1253,4.8e+07,120,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1
"1254",1254,8e+06,105,0,0,0,1,0,0,0,4,1,0,0,0,0,0,5669831,1
"1255",1255,1.5e+07,98,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1256",1256,24078133.8007948,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257",1257,24078133.8007948,81,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1258",1258,2.8e+07,134,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1259",1259,3.3e+07,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1260",1260,1.8e+07,111,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"1261",1261,2.5e+07,101,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262",1262,24078133.8007948,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263",1263,1.8e+07,108,0,0,1,0,0,0,0,0,3,0,0,0,0,0,185494789,0
"1264",1264,3906840,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1265",1265,24078133.8007948,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1266",1266,24078133.8007948,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1267",1267,4002313,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268",1268,133000,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1269",1269,2e+07,121,0,0,1,1,0,0,0,2,6,1,0,0,0,0,678376617,0
"1270",1270,24078133.8007948,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1271",1271,24078133.8007948,106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1272",1272,24078133.8007948,63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1273",1273,24078133.8007948,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1274",1274,1.2e+07,100,0,0,1,1,0,0,0,0,3,1,0,0,0,0,392904328,1
"1275",1275,4e+06,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2387127,1
"1276",1276,1380000,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1277",1277,24078133.8007948,152,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"1278",1278,2.7e+07,82,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1279",1279,3e+07,128,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1280",1280,3e+06,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1281",1281,24078133.8007948,115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1282",1282,1.6e+07,110,0,0,0,1,0,0,0,0,4,0,0,0,0,0,328274935,1
"1283",1283,24078133.8007948,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1284",1284,1.1e+07,107.440816326531,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10703234,1
"1285",1285,6e+06,105,1,0,0,1,0,0,0,1,1,0,0,0,0,0,227817248,1
"1286",1286,24078133.8007948,100,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2228951,0
"1287",1287,24078133.8007948,103,0,0,0,1,0,0,0,0,4,0,0,0,0,0,204650105,0
"1288",1288,24078133.8007948,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289",1289,24078133.8007948,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1290",1290,3500000,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1291",1291,24078133.8007948,80,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1292",1292,24078133.8007948,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293",1293,850000,107,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1294",1294,5300000,122,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1295",1295,1020000,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1296",1296,24078133.8007948,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297",1297,26350000,94,1,0,0,1,0,0,0,0,2,0,0,0,0,0,103416320,0
"1298",1298,24078133.8007948,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1299",1299,24078133.8007948,105,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1300",1300,12500000,80,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29326868,1
"1301",1301,3800000,107.440816326531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1302",1302,1.6e+07,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1303",1303,24078133.8007948,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1304",1304,1.8e+07,96,1,0,0,0,0,0,0,3,1,1,0,0,0,0,16980098,1
"1305",1305,24078133.8007948,100,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
"1306",1306,24078133.8007948,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1307",1307,2.9e+07,137,0,0,1,0,1,1,0,0,1,0,0,0,0,0,49100000,1
"1308",1308,1.1e+07,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1309",1309,24078133.8007948,96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1310",1310,24078133.8007948,119,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1311",1311,24078133.8007948,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1312",1312,24078133.8007948,109,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8034,0
"1313",1313,24078133.8007948,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314",1314,24078133.8007948,134,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
"1315",1315,8e+06,80,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"1316",1316,24078133.8007948,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317",1317,1.5e+07,110,1,0,1,0,0,0,0,6,4,1,0,0,0,0,496666272,1
"1318",1318,1.9e+07,141,0,0,1,1,0,0,0,0,7,1,0,0,0,0,1000833165,1
"1319",1319,2.5e+07,98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2154540,0
"1320",1320,7500000,100,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"1321",1321,24078133.8007948,93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1322",1322,7e+05,97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,95687,1
"1323",1323,2400000,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1324",1324,4900000,81,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1325",1325,2500000,100,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1326",1326,24078133.8007948,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1327",1327,24078133.8007948,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1328",1328,24078133.8007948,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1329",1329,1.5e+07,139,0,0,1,0,1,0,0,6,1,0,0,0,0,0,2413427,1
"1330",1330,2e+07,106,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1331",1331,3.5e+07,140,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0
"1332",1332,7e+06,102,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1333",1333,2.5e+07,94,1,0,0,0,0,1,0,1,3,1,0,0,0,0,105749131,1
"1334",1334,7e+06,121,0,0,1,0,0,0,0,3,5,1,0,0,0,0,136305902,1
"1335",1335,1.2e+07,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1336",1336,3250000,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1337",1337,2e+06,85,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1338",1338,1350000,105,1,0,0,0,0,0,0,0,2,1,0,0,0,0,171914081,1
"1339",1339,9e+06,119,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"1340",1340,1530000,81,0,0,0,1,0,0,0,0,2,1,0,0,0,0,64373885,1
"1341",1341,2e+06,153,0,0,0,1,0,0,0,0,3,1,0,0,0,0,80046646,1
"1342",1342,5e+06,135,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1343",1343,4e+07,121,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"1344",1344,5e+06,107,0,0,0,1,0,0,0,5,1,1,0,0,0,0,807947,1
"1345",1345,24078133.8007948,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1346",1346,24078133.8007948,135,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1347",1347,1.7e+07,105,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1878561,0
"1348",1348,7500000,93,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
"1349",1349,4e+06,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1350",1350,25000,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1351",1351,2e+06,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1352",1352,24078133.8007948,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1353",1353,1.1e+07,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1354",1354,250000,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1355",1355,24078133.8007948,94,0,1,1,1,0,0,0,0,2,0,0,0,0,0,254663306,1
"1356",1356,3e+06,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1357",1357,3e+06,85,1,0,0,0,1,0,0,6,13,1,0,0,0,0,470923987,1
"1358",1358,3e+06,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1359",1359,1e+07,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1360",1360,250000,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1361",1361,1.4e+07,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1362",1362,1.3e+07,93,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50549107,0
"1363",1363,1.7e+07,107,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1364",1364,9e+06,123,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1365",1365,916000,99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1366",1366,24078133.8007948,128,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1137421,0
"1367",1367,24078133.8007948,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1368",1368,2.7e+07,110,0,0,0,1,0,0,0,1,2,1,0,0,0,0,79692597,1
"1369",1369,4e+07,89,0,0,0,0,0,0,0,0,1,1,0,0,0,0,90024292,1
"1370",1370,24078133.8007948,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1371",1371,3500000,88,1,0,0,0,0,0,0,1,1,0,0,0,0,0,10198357,1
"1372",1372,24078133.8007948,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1373",1373,24078133.8007948,95,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4284252,0
"1374",1374,1.5e+07,113,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1375",1375,1.2e+07,107,0,0,0,0,0,0,0,0,1,1,0,0,0,0,39407616,1
"1376",1376,24078133.8007948,136,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1377",1377,5e+07,114,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
"1378",1378,24078133.8007948,103,1,0,0,1,0,0,0,1,1,1,0,1,0,0,60072596,1
"1379",1379,5400000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1380",1380,4e+06,95,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1381",1381,24078133.8007948,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1382",1382,16800000,97,1,0,0,1,0,0,0,2,2,0,0,0,0,0,71154331,1
"1383",1383,7e+06,110,1,0,0,1,0,0,0,1,1,1,0,0,0,0,15600000,1
"1384",1384,24078133.8007948,124,0,0,0,0,0,0,0,17,1,0,0,0,0,0,18300000,1
"1385",1385,15,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1386",1386,10300000,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1387",1387,24078133.8007948,107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1388",1388,24078133.8007948,111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1389",1389,9e+06,135,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1390",1390,3.5e+07,141,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"1391",1391,24078133.8007948,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1392",1392,24078133.8007948,96,1,0,0,1,0,0,0,4,11,0,0,0,0,0,392725782,1
"1393",1393,13500000,104,1,0,0,0,0,0,0,1,7,0,0,0,0,0,349818428,0
"1394",1394,6e+06,89,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"1395",1395,6e+06,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1396",1396,1.3e+07,95,1,0,0,0,0,0,0,1,1,0,0,0,0,0,531826,0
"1397",1397,5e+05,88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1398",1398,2.5e+07,105,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1399",1399,24078133.8007948,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1400",1400,6e+06,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1401",1401,24078133.8007948,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1402",1402,2.5e+07,117,0,0,0,1,0,0,0,0,1,1,0,0,0,0,539896,0
"1403",1403,24078133.8007948,112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1404",1404,3e+06,113,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
"1405",1405,2.3e+07,98,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"1406",1406,24078133.8007948,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1407",1407,3500000,116,1,0,0,1,0,0,0,3,2,1,0,0,0,0,12140653,1
"1408",1408,2.2e+07,106,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"1409",1409,3.6e+07,98,1,1,0,0,0,0,0,0,1,1,0,0,0,0,19322135,0
"1410",1410,8e+06,124,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1411",1411,2.5e+07,100,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"1412",1412,1.2e+07,86,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1413",1413,5e+05,93,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"1414",1414,24078133.8007948,101,0,0,0,1,0,0,0,0,4,0,0,0,0,0,144653589,0
"1415",1415,24078133.8007948,108,1,0,0,0,0,0,0,0,1,1,0,0,0,0,31611225,0
"1416",1416,5e+06,107.440816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1417",1417,24078133.8007948,96,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1418",1418,5e+06,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69485490,0
"1419",1419,2.4e+07,93,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"1420",1420,5.5e+07,108,1,0,0,0,0,0,0,4,3,1,0,0,0,0,391278949,1
"1421",1421,24078133.8007948,100,1,0,0,1,0,0,0,0,6,0,0,0,0,0,329732603,0
"1422",1422,24078133.8007948,100,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1982505,0
"1423",1423,9e+06,113,0,0,0,0,0,0,0,1,1,1,0,0,0,0,113714830,1
"1424",1424,4e+07,99,1,0,0,0,0,0,0,0,2,1,0,0,0,0,56288197,0
"1425",1425,24078133.8007948,104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1426",1426,3500000,97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1427",1427,3.2e+07,129,0,0,0,1,0,0,0,4,1,1,0,0,0,0,63013281,1
"1428",1428,7500000,102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1429",1429,24078133.8007948,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1430",1430,3.1e+07,110,1,0,0,1,0,0,0,1,1,0,0,0,0,0,18137661,1
"1431",1431,24078133.8007948,89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1432",1432,1.8e+07,93,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"1433",1433,2.2e+07,106,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1434",1434,5.5e+07,117,1,0,1,0,0,0,0,5,2,0,0,0,0,0,121166239,0
"1435",1435,14500000,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1436",1436,6,95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10900434,0
"1437",1437,3.3e+07,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9494789,0
"1438",1438,24078133.8007948,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1439",1439,3.5e+07,155,0,0,0,1,0,0,0,1,12,1,0,0,0,0,1598175708,0
"1440",1440,3e+07,126,1,0,1,0,0,0,0,10,2,1,0,0,0,0,141361462,1
"1441",1441,1.8e+07,112,0,0,1,1,0,0,0,0,1,1,0,1,0,0,8996802,0
"1442",1442,24078133.8007948,107.440816326531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1443",1443,1453000,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1444",1444,24078133.8007948,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1445",1445,3e+07,132,0,0,0,1,0,0,0,1,8,1,0,0,0,0,1069506393,1
"1446",1446,24078133.8007948,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1447",1447,24078133.8007948,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1448",1448,24078133.8007948,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1449",1449,3e+07,105,0,0,0,0,0,1,0,1,4,0,0,0,0,0,643751780,0
"1450",1450,7e+06,110,1,0,0,1,0,0,0,0,1,1,0,1,0,0,5260000,1
"1451",1451,19700000,89,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1452",1452,2.8e+07,135,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1397284,1
"1453",1453,24078133.8007948,114,0,1,0,1,0,0,0,0,2,0,0,0,0,0,128095977,1
"1454",1454,24078133.8007948,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1455",1455,4.5e+07,111,1,0,0,0,0,0,0,3,1,1,0,0,0,0,20455276,1
"1456",1456,24078133.8007948,122,0,0,0,1,1,0,0,0,3,0,0,0,0,0,16919653,0
"1457",1457,1500000,101,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1
"1458",1458,2410000,100,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1
"1459",1459,1.5e+07,128,0,0,0,1,0,0,0,2,2,0,0,0,0,0,38955611,1
"1460",1460,24078133.8007948,101,0,0,0,1,0,0,0,1,2,0,0,0,0,0,304769,0
"1461",1461,1e+07,129,0,0,0,1,0,0,0,8,6,1,0,0,0,0,77138624,1
"1462",1462,2.3e+07,104,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
"1463",1463,4900000,138,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1464",1464,2.7e+07,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1465",1465,24078133.8007948,97,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"1466",1466,24078133.8007948,81,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1467",1467,24078133.8007948,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1468",1468,4e+05,91,1,0,1,0,0,0,0,0,5,1,0,0,0,0,264552053,1
"1469",1469,2.1e+07,117,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
"1470",1470,24078133.8007948,95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1471",1471,2500000,110,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1472",1472,24078133.8007948,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1473",1473,1.8e+07,101,0,0,0,0,0,0,0,0,7,1,0,0,0,0,946733983,1
"1474",1474,3e+07,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1475",1475,24078133.8007948,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
