"","id","release_date","revenue","budget","runtime","animation","comedy","family","adventure","fantasy","drama","romance","action","crime","thriller","history","mystery","music","horror","war","documentary","western","scifi","Actor","Director","actorMovieCount","directorMovieCount","directorEarnings","domestic","quarter","success_1_to_1","numOfHolidays","newyearsday","martinlutherkingjrday","valentinesday","presidentsday","goodfriday","mothersday","memorialday","fathersday","independenceday","laborday","columbusday","veteransday","thanksgivingday","christmaseve","christmasday","independencedayobserved","christmasdayobserved","newyearsdayobserved","christmaseveobserved","veteransdayobserved","related_holiday"
"1345",6,"1993-10-15",12136938,24078133.8007948,110,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"emilioestevez","stephenhopkins",1,6,329151175,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1349",54518,"2011-02-11",98441954,1.3e+07,105,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"justinbieber","jonmchu",0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1350",12090,"2003-01-09",101564935,1.8e+07,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ashtonkutcher","shawnlevy",1,2,85296320,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1352",24734,"1991-10-09",3106559,24078133.8007948,102,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"michaelbiehn","francroddam",1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1353",211233,"2013-01-17",532269,1800000,93,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"karihietalahti","aleksimäkelä",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1354",82825,"2012-03-09",1.6e+07,1200000,122,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"vidyabalan","sujoyghosh",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1355",334376,"2015-06-20",101203,24078133.8007948,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"maayasakamoto","nomurakazuya",0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1356",20688,"2009-08-14",18130000,9e+06,135,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"shahidkapoor","vishalbhardwaj",1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1357",34764,"2010-02-06",293500,24078133.8007948,155,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"farhanakhtar","vijaylalwani",1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1358",13614,"2007-09-21",14723313,5200000,118,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"arturzmijewski","andrzejwajda",0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1359",331313,"2016-10-20",29918745,4e+07,105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"zachgalifianakis","gregmottola",0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1360",7090,"2002-08-31",447741,1300000,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"jamesransone","edwardlachman",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"1361",181330,"2013-07-03",32230907,24078133.8007948,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"kevinhart","lesliesmall",2,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"None"
"1362",118991,"1997-04-11",57252,24078133.8007948,113,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"ericstoltz","lesliegreif",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1363",44565,"2010-07-23",1e+07,7500000,155,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"akshaykumar","priyadarshan",3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1364",147767,"2012-12-07",126,24078133.8007948,139,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"akshaykumar","ashishrmohan",1,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1365",59859,"2013-07-17",60700000,2.8e+07,103,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"aarontaylorjohnson","jeffwadlow",1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1366",28387,"1995-10-06",718490,24078133.8007948,96,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"joshhamilton","noahbaumbach",0,2,11657311,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1367",228968,"2015-03-12",2633527,24078133.8007948,95,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"anthonyhopkins","danielalfredson",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1368",24,"2003-10-10",180949000,3e+07,111,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"umathurman","quentintarantino",0,2,474891167,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"None"
"1369",27432,"1978-11-14",362222,1e+05,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"henrygsanders","charlesburnett",0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1371",15281,"2007-10-12",81368,24078133.8007948,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"iancheney","aaronwoolf",0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1372",30315,"1977-08-24",1.7e+07,5e+05,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"williamshatner","johnbudcardos",4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1373",140511,"2000-10-12",27,24078133.8007948,87,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"johnleguizamo","sethzvirosenfeld",1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"None"
"1374",11543,"1996-07-04",25023434,2.7e+07,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"woodyharrelson","bobbyfarrelly",3,2,154666771,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1376",15467,"2008-07-18",1.1e+07,4180000,153,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"shahidkapoor","azizmirza",2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1377",15647,"2001-04-21",10013424,1e+06,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jenniferwestfeldt","charleshermanwurmfeld",0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1378",2140,"2001-07-06",64437847,2.5e+07,98,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"jetli","chrisnahon",1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"None"
"1379",7501,"2001-09-07",1.2e+07,1.5e+07,92,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"barrypepper","briankoppelman",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1380",53174,"2011-02-02",4.3e+07,5650000,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tilschweiger","tilschweiger",0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1381",11314,"1982-06-06",1723872,24078133.8007948,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"loudobbs","godfreyreggio",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1382",167,"2001-10-22",50315140,4.8e+07,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"jeffbridges","iainsoftley",4,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1383",12102,"1979-12-18",106260000,8e+06,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"dustinhoffman","robertbenton",4,1,5669831,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1384",287903,"2015-11-26",61548707,1.5e+07,98,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"adamscott","michaeldougherty",0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"None"
"1385",20832,"2008-04-11",8e+06,24078133.8007948,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"arshadwarsi","jaideepsen",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1386",323929,"2016-03-18",140779,24078133.8007948,81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"krishafairchild","treyedwardshults",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1388",9746,"1997-12-25",5684789,2.8e+07,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"tenzinthuthobtsarong","martinscorsese",0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1390",197796,"2014-02-12",49100000,3.3e+07,112,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"vincentcassel","christophegans",1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1391",130150,"2013-12-27",20275812,1.8e+07,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"joshbrolin","jasonreitman",0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"None"
"1392",13597,"1986-06-27",12729917,2.5e+07,101,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"davidbowie","jimhenson",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1393",11684,"1980-12-10",6950125,24078133.8007948,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ugotognazzi","édouardmolinaro",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1394",902,"1995-05-16",1738611,1.8e+07,108,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"ronperlman","jeanpierrejeunet",0,3,185494789,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1395",42571,"2009-10-09",4300000,3906840,95,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,"kseniyarappoport","giuseppecapotondi",0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"None"
"1396",1600,"1991-05-15",1999955,24078133.8007948,97,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"irènejacob","krzysztofkieslowski",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1397",21427,"2006-03-29",29326868,24078133.8007948,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gadelmaleh","francisveber",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1398",38140,"2007-08-31",6,4002313,98,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"fernandocolunga","joemenendez",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"1399",5156,"1948-11-24",361712,133000,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"lambertomaggiorani","vittoriodesica",0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1400",526,"1985-03-27",18432000,2e+07,121,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"matthewbroderick","richarddonner",2,6,678376617,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1401",44181,"2003-06-15",527000,24078133.8007948,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"willfriedle","garypreisler",0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1402",111708,"1987-04-09",312010,24078133.8007948,106,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"emmapenella","eloydelaiglesia",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1403",5729,"1930-10-28",7940,24078133.8007948,63,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"gastonmodot","luisbuñuel",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1404",244264,"2014-09-25",1066981,24078133.8007948,100,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"keiraknightley","lynnshelton",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1405",62204,"1981-12-15",55260558,1.2e+07,100,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"everettmcgill","jeanjacquesannaud",0,3,392904328,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1406",236735,"2014-09-25",5169755,4e+06,105,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"raúlarévalo","albertorodríguez",0,1,2387127,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1407",1379,"2006-02-03",1615018,1380000,78,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"jannehyytiäinen","akikaurismäki",0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1408",44260,"2006-09-09",25,24078133.8007948,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"noamchomsky","tonykaye",1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1409",9825,"1999-07-15",56870414,2.7e+07,82,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"billpullman","steveminer",0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1410",313369,"2016-11-29",445435700,3e+07,128,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"ryangosling","damienchazelle",0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1411",31023,"1999-09-24",6e+06,3e+06,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"fernandofernángómez","joséluiscuerda",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1412",1675,"1973-05-24",17808,24078133.8007948,115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"jacquelinebisset","françoistruffaut",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1413",101,"1994-09-14",45284974,1.6e+07,110,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"jeanreno","lucbesson",0,4,328274935,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1414",60985,"1994-11-18",3777141,24078133.8007948,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"anabelén","vicentearanda",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1415",77944,"2011-10-27",12935800,1.1e+07,107.440816326531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fabiodeluigi","alessandrogenovesi",0,1,10703234,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1417",300,"2006-02-11",9524340,6e+06,105,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"gaelgarcíabernal","michelgondry",1,1,227817248,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1418",56821,"1984-02-17",17500000,24078133.8007948,100,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"tomselleck","rogeryoung",2,1,2228951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1419",46063,"1996-05-02",5,24078133.8007948,103,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"sharonstone","bruceberesford",0,4,204650105,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1420",308504,"2015-04-03",3643591,24078133.8007948,115,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"cliveowen","kazuakikiriya",0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1422",152989,"2012-11-10",3462,24078133.8007948,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"raphaëlpersonnaz","clémentmichel",1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"None"
"1423",15206,"2007-09-06",54947,3500000,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"asiaargento","darioargento",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"1424",337703,"2016-06-29",921974,24078133.8007948,80,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"emmanuelgarijo","michaeldudokdewit",0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1425",208284,"2013-08-12",7182,24078133.8007948,102,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"klaustange","hélènecattet",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1426",15708,"2003-07-10",819939,850000,107,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"stevesandvoss","cjaycox",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1427",1555,"2002-05-17",3897799,5300000,122,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"romainduris","cédricklapisch",0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1428",1939,"1944-10-11",2e+06,1020000,88,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"genetierney","ottopreminger",0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1429",11525,"1996-01-12",2409225,24078133.8007948,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"patrickbergin","farhadmann",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1430",84305,"2012-06-22",1576687,26350000,94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rebeccahall","stephenfrears",0,2,103416320,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1431",20329,"2008-01-31",30231200,24078133.8007948,129,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,"shunjifujimura","hideonakata",0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1432",284286,"2014-08-21",3447633,24078133.8007948,105,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"patriciaclarkson","isabelcoixet",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1434",9421,"1998-04-15",78599508,12500000,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thierrylhermitte","francisveber",0,1,29326868,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1435",285908,"1999-03-25",559298,3800000,107.440816326531,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"lucpicard","richardciupka",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1436",218043,"2014-10-03",19682924,1.6e+07,110,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"nicolascage","vicarmstrong",0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1437",53119,"1998-03-30",100544,24078133.8007948,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"laurafraser","jeroenkrabbé",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1438",8835,"2001-07-13",141774679,1.8e+07,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"reesewitherspoon","robertluketic",3,1,16980098,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1441",103162,"1998-10-21",21350,24078133.8007948,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"robertdeniro","robertbweide",5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1442",19426,"1957-10-03",752045,24078133.8007948,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"giuliettamasina","federicofellini",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1443",6312,"2001-01-31",70752904,2.9e+07,137,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"samuellebihan","christophegans",0,1,49100000,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1444",152780,"2013-05-17",10631747,1.1e+07,130,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"bérénicebejo","asgharfarhadi",0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1445",21751,"2005-02-02",1589109,24078133.8007948,96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"joeptruijen","willemvandesandebakhuyzen",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1446",103613,"1967-04-21",119,24078133.8007948,119,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"michèlemercier","jeanlucgodard",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1447",271826,"2014-05-15",40000,24078133.8007948,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"éricbruneau","denysarcand",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1448",265297,"2014-09-27",1059804,24078133.8007948,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"julianoribeirosalgado","wimwenders",0,1,8034,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1449",123229,"2012-07-11",103504,24078133.8007948,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ramzybedia","franckgastambide",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1450",4415,"1998-05-01",14096321,24078133.8007948,134,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,"liamneeson","billeaugust",4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1451",9662,"2003-06-11",1477676,8e+06,80,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"béatricebonifassi","sylvainchomet",0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1452",98162,"2011-11-22",11229,24078133.8007948,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"jeanbarney","jeanfrançoislaguionie",0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"None"
"1453",941,"1987-03-06",120207127,1.5e+07,110,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"melgibson","richarddonner",6,4,496666272,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1455",1251,"2006-12-19",68673228,1.9e+07,141,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,"kenwatanabe","clinteastwood",0,7,1000833165,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1456",14372,"1989-03-17",15704614,2.5e+07,98,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"peterweller","georgepcosmatos",0,1,2154540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1457",21052,"2003-03-16",209151,7500000,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"billybobthornton","edsolomon",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
